userid,program,score,main_cat,sub_cat
65386000,영상앨범 산 ,0.3515625,TV 시사/교양,기타
65386000,심야괴담회 ,0.37499797695127146,TV 연예/오락,기타
65387000,돌싱글즈4 ,0.5,TV 연예/오락,기타
65398000,1박2일 시즌4 ,0.33072916666666663,TV 연예/오락,기타
65398000,인간극장 ,0.22222222105147638,TV 시사/교양,기타
65398000,나 혼자산다 ,0.11103438511488861,TV 연예/오락,기타
65398000,안싸우면 다행이야 ,0.49393398282201784,TV 연예/오락,기타
65412000,런닝맨 ,0.9999999925494193,TV 연예/오락,기타
65420000,야행,0.2928932188134524,영화,드라마
65420000,후궁 제왕의첩,0.2928932188134524,영화,멜로
65420000,상류사회,0.2928932188134524,영화,드라마
65437000,롤러코스터,0.2928932188134524,영화,코미디
65442000,전설의 라이타,0.2928932188134524,영화,액션/어드벤쳐
65442000,두근두근 내 인생,0.2928932188134524,영화,드라마
65442000,고령화가족,0.2928932188134524,영화,코미디
65442000,천하제패 : 반란의 시대,0.2928932188134524,영화,액션/어드벤쳐
65442000,스파이,0.2928932188134524,영화,액션/어드벤쳐
65442000,코리아,0.2928932188134524,영화,드라마
65442000,적인걸:심해용궁,0.2928932188134524,영화,액션/어드벤쳐
65442000,은교,0.2928932188134524,영화,멜로
65442000,뮬란,0.2928932188134524,영화,액션/어드벤쳐
65443000,미스터 로또 ,0.6832655850991545,TV 연예/오락,기타
65443000,화요일은 밤이 좋아 ,0.5866105083152883,TV 연예/오락,기타
65443000,쇼음악중심 ,0.6464466094067263,TV 연예/오락,기타
65443000,런닝맨 ,0.1730769217873995,TV 연예/오락,기타
65443000,뮤직뱅크 ,0.875,TV 연예/오락,기타
65443000,슈퍼맨이돌아왔다 ,0.16464466094067265,TV 연예/오락,기타
65443000,꼬리에꼬리를무는그날이야기 ,0.09803921362025253,TV 시사/교양,기타
65443000,SBS인기가요 ,0.531003236764356,TV 연예/오락,기타
65448000,육사오,0.2928932188134524,영화,코미디
65463000,연인 파트1 ,0.96875,TV드라마,기타
65514000,비공식작전,0.2928932188134524,영화,드라마
65514000,심야괴담회 ,0.3999978420813562,TV 연예/오락,기타
65514000,좋은놈 나쁜놈 이상한놈,0.2928932188134524,영화,액션/어드벤쳐
65514000,표적,0.2928932188134524,영화,액션/어드벤쳐
65526000,사일런싱,0.2928932188134524,영화,공포/스릴러
65526000,초신경호: 수퍼 보디가드,0.2928932188134524,영화,액션/어드벤쳐
65526000,심야괴담회 ,0.7999956841627124,TV 연예/오락,기타
65530000,멍뭉이,0.5,영화,드라마
65546000,전설의 검,0.2928932188134524,영화,액션/어드벤쳐
65546000,용쟁호투:전설의 시작,0.2928932188134524,영화,액션/어드벤쳐
65546000,해피엔드,0.2928932188134524,영화,멜로
65546000,절색특공: 데드 스콜피온,0.2928932188134524,영화,액션/어드벤쳐
65546000,특종병기 전랑,0.2928932188134524,영화,액션/어드벤쳐
65546000,웨이트: 감각에 눈 뜰때,0.2928932188134524,영화,멜로
65546000,삼국지:명장여포,0.2928932188134524,영화,드라마
65547000,낭만닥터 김사부3 ,0.9921875,TV드라마,기타
65557000,차시천하 ,0.9993094660339975,TV드라마,외화 시리즈
65557000,청설루 ,0.9999892104067812,TV드라마,외화 시리즈
65557000,진정령 ,0.9779029130879204,TV드라마,외화 시리즈
65557000,경쌍성 ,0.8232233047033631,TV드라마,외화 시리즈
65557000,미자무강 ,0.9517233009847594,TV드라마,외화 시리즈
65560000,아는 형님 ,0.75,TV 연예/오락,기타
65594000,연인 파트1 ,0.96875,TV드라마,기타
65624000,전국 노래 자랑 ,0.8750000000000001,TV 연예/오락,기타
65630000,트라우마 센터,0.2928932188134524,영화,공포/스릴러
65630000,리볼버,0.2928932188134524,영화,드라마
65673000,존 윅4,0.2928932188134524,영화,액션/어드벤쳐
65673000,범죄도시3,0.2928932188134524,영화,액션/어드벤쳐
65696000,대행사 ,0.7291666666666667,TV드라마,기타
65696000,동행 ,0.5,TV 시사/교양,기타
65696000,벌거벗은 한국사 ,0.10620064735287119,TV 연예/오락,기타
65696000,몽키킹: 투신의 부활,0.2928932188134524,영화,액션/어드벤쳐
65696000,가디언즈 오브 갤럭시 VOL.3,0.2928932188134524,영화,SF/환타지
65696000,천하제패 : 반란의 시대,0.2928932188134524,영화,액션/어드벤쳐
65696000,특종병기 전랑,0.2928932188134524,영화,액션/어드벤쳐
65696000,탈명검: 풍운재기,0.2928932188134524,영화,액션/어드벤쳐
65696000,적인걸:심해용궁,0.2928932188134524,영화,액션/어드벤쳐
65696000,과학수사대 스모킹 건 ,0.2855169902954278,TV 시사/교양,기타
65696000,궁금한이야기Y ,0.06629838188479867,TV 연예/오락,기타
65696000,NFS 국과수 ,0.6464466094067263,TV 시사/교양,기타
65718000,히트맨,0.2928932188134524,영화,코미디
65718000,기술자들,0.2928932188134524,영화,액션/어드벤쳐
65724000,라바 인 뉴욕 ,0.2928932188134524,키즈,오락
65724000,라바 시즌1 ,0.25,키즈,오락
65726000,심야괴담회 ,0.9999946052033906,TV 연예/오락,기타
65795000,초신경호: 수퍼 보디가드,0.2928932188134524,영화,액션/어드벤쳐
65795000,메가샤크,0.2928932188134524,영화,액션/어드벤쳐
65795000,브릭 맨션,0.2928932188134524,영화,액션/어드벤쳐
65819000,꼬리에꼬리를무는그날이야기 ,0.7999999831412605,TV 시사/교양,기타
65819000,존 윅4,0.2928932188134524,영화,액션/어드벤쳐
65830000,타요의 씽씽극장 시즌2 ,0.75,키즈,애니메이션
65838000,북 오브 러브,0.2928932188134524,영화,멜로
65838000,말없는 소녀,0.2928932188134524,영화,드라마
65838000,밀수,0.5,영화,액션/어드벤쳐
65861000,연인 파트1 ,0.96875,TV드라마,기타
65872000,먹놀잠 프로젝트,0.2928932188134524,키즈,기타
65872000,콩순이 율동교실 5기 ,0.32322330470336313,키즈,기타
65876000,러브 포 세일,0.2928932188134524,영화,드라마
65876000,해피엔드,0.2928932188134524,영화,멜로
65879000,무뢰한,0.2928932188134524,영화,멜로
65879000,TV동물농장 우린 같이 산다 ,0.2928932188134524,TV 시사/교양,기타
65879000,해피엔드,0.2928932188134524,영화,멜로
65879000,후궁 제왕의첩,0.2928932188134524,영화,멜로
65879000,표적,0.2928932188134524,영화,액션/어드벤쳐
65931000,정직한 후보 2,0.2928932188134524,영화,코미디
65931000,악마들,0.2928932188134524,영화,액션/어드벤쳐
65931000,로마: 저항군의 탄생,0.2928932188134524,영화,액션/어드벤쳐
65931000,영웅연대,0.2928932188134524,영화,무협
65931000,웅남이,0.2928932188134524,영화,코미디
65931000,블랙 아담,0.2928932188134524,영화,액션/어드벤쳐
65931000,팔만금위대,0.2928932188134524,영화,액션/어드벤쳐
65931000,범죄도시3,0.2928932188134524,영화,액션/어드벤쳐
65931000,드림,0.2928932188134524,영화,코미디
65931000,피의성배,0.2928932188134524,영화,액션/어드벤쳐
65931000,킬링 로맨스,0.2928932188134524,영화,코미디
65934000,라이온킹,0.2928932188134524,영화,애니메이션
65941000,실화탐사대 ,0.3186019420586136,TV 시사/교양,기타
65941000,과학수사대 스모킹 건 ,0.10519047010884185,TV 시사/교양,기타
65941000,인간극장 ,0.5789473653709518,TV 시사/교양,기타
65941000,그것이알고싶다 ,0.15778570516326276,TV 시사/교양,기타
65954000,비밀의 여자 ,0.1302302360502402,TV드라마,기타
65954000,효심이네 각자도생 ,0.1875,TV드라마,기타
65954000,소방서 옆 경찰서 그리고 국과수 ,0.57421875,TV드라마,기타
65954000,진짜가 나타났다! ,0.29970703125,TV드라마,기타
65954000,하늘의 인연 ,0.8157879176892732,TV드라마,기타
65954000,고딩엄빠 4 ,0.8232233047033631,TV 연예/오락,기타
65954000,인간극장 ,0.07272727234411955,TV 시사/교양,기타
65954000,귀염뽕짝 원정대 ,0.49393398282201784,TV 연예/오락,기타
65954000,고딩엄빠 3 ,0.8203125,TV 연예/오락,기타
65954000,속풀이쇼 동치미 ,0.028571274434382586,TV 연예/오락,기타
65954000,오은영 리포트 결혼 지옥 ,0.3477059940928691,TV 시사/교양,기타
65954000,우아한 제국 ,0.4640886731935907,TV드라마,기타
65999000,육사오,0.2928932188134524,영화,코미디
65999000,어우동,0.5,영화,드라마
65999000,쾌걸 흑두건,0.2928932188134524,영화,드라마
65999000,모모와다락방의수상한요괴들,0.2928932188134524,영화,애니메이션
65999000,어우동,0.5,영화,멜로
66005000,인어공주,0.2928932188134524,영화,SF/환타지
66040000,베이비버스 마법숫자동화 ,0.25,키즈,기타
66040000,에그박사 2 ,0.25,키즈,기타
66040000,애플비 랄랄라 한글동요 ,0.5,키즈,기타
66041000,은교,0.2928932188134524,영화,멜로
66041000,존 윅 3: 파라벨룸,0.5,영화,액션/어드벤쳐
66041000,황산벌,0.2928932188134524,영화,코미디
66041000,탈명검: 풍운재기,0.2928932188134524,영화,액션/어드벤쳐
66041000,표적,0.2928932188134524,영화,액션/어드벤쳐
66065000,귀염뽕짝 원정대 ,0.8232233047033632,TV 연예/오락,기타
66102000,런닝맨 ,0.9999999925494193,TV 연예/오락,기타
66110000,속풀이쇼 동치미 ,0.911759787097209,TV 연예/오락,기타
66110000,박원숙의 같이 삽시다 시즌3 ,0.26670079447852374,TV 연예/오락,기타
66113000,엘리멘탈,0.2928932188134524,영화,애니메이션
66118000,리볼버,0.2928932188134524,영화,드라마
66118000,탈명검: 풍운재기,0.2928932188134524,영화,액션/어드벤쳐
66118000,러브 포 세일,0.2928932188134524,영화,드라마
66159000,부산,0.2928932188134524,영화,액션/어드벤쳐
66159000,시간이탈자,0.2928932188134524,영화,공포/스릴러
66159000,링2,0.2928932188134524,영화,공포/스릴러
66159000,존 윅 3: 파라벨룸,0.5,영화,액션/어드벤쳐
66159000,런닝맨 ,0.6666666616996129,TV 연예/오락,기타
66163000,오은영 리포트 결혼 지옥 ,0.9996547330169988,TV 시사/교양,기타
66170000,청년경찰,0.2928932188134524,영화,액션/어드벤쳐
66170000,메가샤크,0.2928932188134524,영화,액션/어드벤쳐
66170000,장군의아들,0.2928932188134524,영화,드라마
66170000,말죽거리잔혹사,0.2928932188134524,영화,액션/어드벤쳐
66170000,뭉쳐야 찬다 2 ,0.29166666666666663,TV 연예/오락,기타
66170000,상류사회,0.2928932188134524,영화,드라마
66170000,웨이트: 감각에 눈 뜰때,0.2928932188134524,영화,멜로
66170000,초대: 스와핑 데이,0.2928932188134524,영화,멜로
66170000,러브 이세벨,0.2928932188134524,영화,멜로
66170000,쥬라기 썬더,0.2928932188134524,영화,액션/어드벤쳐
66176000,극적인하룻밤,0.2928932188134524,영화,멜로
66186000,건축탐구 집 ,0.75,다큐,역사
66189000,심야괴담회 ,0.2857127443438259,TV 연예/오락,기타
66189000,연인 파트1 ,0.775,TV드라마,기타
66189000,짱구는 못말려: 수수께끼! 꽃피는,0.2928932188134524,영화,애니메이션
66189000,동갑내기과외하기2,0.2928932188134524,영화,코미디
66224000,밤에 나오는 동물들 외,0.2928932188134524,키즈,애니메이션
66224000,요란한 가족 외,0.2928932188134524,키즈,애니메이션
66224000,강 건너기 외,0.2928932188134524,키즈,애니메이션
66224000,감자아저씨의 크리스마스 공연 외,0.2928932188134524,키즈,애니메이션
66224000,내가 만든 향수 외,0.2928932188134524,키즈,애니메이션
66224000,수족관에 간 골디 외,0.2928932188134524,키즈,애니메이션
66224000,최고의 애완동물 외,0.2928932188134524,키즈,애니메이션
66233000,범죄도시3,0.2928932188134524,영화,액션/어드벤쳐
66273000,나는 몸신이다 ,0.6464466094067263,TV 시사/교양,인물/다큐
66273000,생로병사의 비밀 ,0.75,TV 연예/오락,기타
66283000,엘리멘탈,0.2928932188134524,영화,애니메이션
66283000,연인 파트1 ,0.484375,TV드라마,기타
66286000,마크맨,0.2928932188134524,영화,액션/어드벤쳐
66286000,초대: 스와핑 데이,0.2928932188134524,영화,멜로
66295000,도로시게임 델타룬 ,0.2928932188134524,TV애니메이션,기타
66295000,급식게임즈 시즌1 ,0.2928932188134524,TV애니메이션,기타
66295000,런민기TV 시즌4 카러플 ,0.2928932188134524,TV애니메이션,기타
66295000,도로시게임 플래시2 ,0.2928932188134524,TV애니메이션,기타
66295000,럭키루시TV 로블록스월드 9 ,0.2928932188134524,TV애니메이션,기타
66295000,경이로운 소문   경이로운 몰아보기,0.2928932188134524,TV드라마,외화 시리즈
66295000,말량n홍챠TV 시즌2 ,0.2928932188134524,TV애니메이션,기타
66295000,백앤아 Part2 ,0.21548220313557542,TV애니메이션,기타
66295000,백앤아 Part3 ,0.2928932188134524,TV애니메이션,기타
66295000,돼지저금통 ,0.2928932188134524,TV애니메이션,기타
66295000,코봉월드TV 웃긴상황극 ,0.2928932188134524,TV애니메이션,기타
66295000,아려랑TV 로블록스 월드 3 ,0.2928932188134524,TV애니메이션,기타
66295000,슈뻘맨TV ,0.2928932188134524,TV애니메이션,기타
66295000,바보엉아 게임세상 ,0.2928932188134524,TV애니메이션,명랑/코믹
66295000,로빈TV 미니게임 PART6 ,0.2928932188134524,TV애니메이션,명랑/코믹
66295000,로빈TV 미니게임 PART2 ,0.2928932188134524,TV애니메이션,기타
66295000,로빈TV 미니게임 PART1 ,0.2928932188134524,TV애니메이션,기타
66295000,런민기TV 시즌2 ,0.2928932188134524,TV애니메이션,기타
66295000,런민기TV ,0.2928932188134524,TV애니메이션,기타
66295000,로빈TV 변신 몬스터 ,0.2928932188134524,TV애니메이션,명랑/코믹
66303000,짱구는못말려 11기 ,0.96875,TV애니메이션,명랑/코믹
66303000,짱구는못말려 10기 ,0.9889514565439602,TV애니메이션,명랑/코믹
66303000,짱구는못말려 15기 ,0.9889514565439602,TV애니메이션,명랑/코믹
66303000,짱구는 못말려 22기 ,0.984375,TV애니메이션,명랑/코믹
66307000,식객 허영만의 백반기행 ,0.9779029130879204,TV 시사/교양,인물/다큐
66309000,궁금한이야기Y ,0.1243094660339975,TV 연예/오락,기타
66309000,미스,0.2928932188134524,영화,코미디
66309000,꼬리에꼬리를무는그날이야기 ,0.24999999473164392,TV 시사/교양,기타
66309000,친구,0.2928932188134524,영화,드라마
66309000,하바나 다크니스,0.2928932188134524,영화,공포/스릴러
66309000,심야괴담회 ,0.24999865130084764,TV 연예/오락,기타
66311000,짱구는 못말려 22기 ,0.984375,TV애니메이션,명랑/코믹
66317000,이파라파냐무냐무,0.2928932188134524,키즈,학습
66317000,호랑이 뱃속 잔치,0.2928932188134524,키즈,학습
66317000,핑크퐁 한글동요 3 첫단어송 ,0.5,키즈,기타
66317000,장수탕 선녀님,0.2928932188134524,키즈,학습
66317000,한글탐정둘리 ,0.2928932188134524,키즈,학습
66317000,수박 수영장,0.2928932188134524,키즈,학습
66317000,꽃에서 나온 코끼리,0.2928932188134524,키즈,학습
66317000,꽁꽁꽁,0.2928932188134524,키즈,학습
66317000,행복한 왕자,0.2928932188134524,키즈,기타
66317000,알사탕,0.2928932188134524,키즈,학습
66321000,스위치,0.2928932188134524,영화,코미디
66337000,후궁 제왕의첩,0.2928932188134524,영화,멜로
66348000,존 윅4,0.2928932188134524,영화,액션/어드벤쳐
66353000,영상앨범 산 ,0.703125,TV 시사/교양,기타
66353000,가요무대 ,0.24609375,TV 연예/오락,기타
66354000,육사오,0.2928932188134524,영화,코미디
66363000,스토브리그 ,0.4495233893381638,TV드라마,기타
66363000,보고 또 보고 ,0.43096440627115085,TV드라마,기타
66363000,장영실 ,0.2928932188134524,TV드라마,기타
66363000,사임당 빛의 일기 ,0.6464466094067263,TV드라마,기타
66387000,킬링 로맨스,0.2928932188134524,영화,코미디
66402000,런닝맨 ,0.9999999925494193,TV 연예/오락,기타
66420000,달의 요정 세일러 문 Super S ,0.2928932188134524,TV애니메이션,학원/순정/연애
66424000,나 혼자산다 ,0.9993094660339975,TV 연예/오락,기타
66440000,심야괴담회 ,0.9999946052033906,TV 연예/오락,기타
66444000,아씨두리안 ,0.5833333333333333,TV드라마,기타
66444000,엘리멘탈,0.2928932188134524,영화,애니메이션
66449000,출동! 슈퍼윙스5 ,0.2928932188134524,키즈,애니메이션
66449000,나 혼자산다 ,0.6662063106893317,TV 연예/오락,기타
66449000,출동! 슈퍼윙스6 ,0.2928932188134524,키즈,애니메이션
66449000,출동! 슈퍼윙스3 ,0.2928932188134524,키즈,애니메이션
66463000,런닝맨 ,0.9999999925494193,TV 연예/오락,기타
66466000,존 윅4,0.2928932188134524,영화,액션/어드벤쳐
66476000,해운대,0.2928932188134524,영화,액션/어드벤쳐
66480000,브릭 맨션,0.2928932188134524,영화,액션/어드벤쳐
66480000,마크맨,0.2928932188134524,영화,액션/어드벤쳐
66480000,러브 포 세일,0.2928932188134524,영화,드라마
66517000,기적의 형제 ,0.9375,TV드라마,기타
66519000,존 윅 3: 파라벨룸,0.5,영화,액션/어드벤쳐
66526000,잠자는 숲속의 공주,0.2928932188134524,키즈,기타
66529000,퇴마 무녀굴,0.2928932188134524,영화,공포/스릴러
66530000,웨이트: 감각에 눈 뜰때,0.2928932188134524,영화,멜로
66545000,범죄도시3,0.2928932188134524,영화,액션/어드벤쳐
66576000,공수도,0.2928932188134524,영화,액션/어드벤쳐
66576000,보안관,0.2928932188134524,영화,드라마
66576000,신발 벗고 돌싱포맨 ,0.3229166666666667,TV 연예/오락,기타
66583000,초대: 스와핑 데이,0.2928932188134524,영화,멜로
66597000,범죄도시3,0.2928932188134524,영화,액션/어드벤쳐
66617000,밀수,0.5,영화,액션/어드벤쳐
66619000,헬로카봇 시즌10 뱅 ,0.25,키즈,애니메이션
66619000,헬로카봇 시즌9 ,0.25,키즈,애니메이션
66620000,런닝맨 ,0.9999999925494193,TV 연예/오락,기타
66637000,미운우리새끼 ,0.6662063106893317,TV 연예/오락,기타
66637000,26년,0.2928932188134524,영화,액션/어드벤쳐
66656000,흔한남매 ,0.2928932188134524,TV애니메이션,기타
66656000,낭만닥터 김사부 번외편,0.2928932188134524,TV드라마,기타
66656000,모범택시 2 ,0.14174107142857142,TV드라마,기타
66656000,신도라에몽 21기 ,0.2928932188134524,TV애니메이션,명랑/코믹
66656000,꾹TV 시즌4 ,0.2928932188134524,TV애니메이션,명랑/코믹
66656000,터널,0.2928932188134524,영화,드라마
66656000,소방서 옆 경찰서 그리고 국과수 ,0.73828125,TV드라마,기타
66656000,경이로운 소문   경이로운 몰아보기,0.2928932188134524,TV드라마,외화 시리즈
66656000,꾹TV 시즌3 ,0.2928932188134524,TV애니메이션,명랑/코믹
66656000,짱구는 못말려 22기 ,0.08203125,TV애니메이션,명랑/코믹
66656000,천원짜리 변호사 ,0.328125,TV드라마,기타
66656000,"원픽은, 흔한남매 ",0.2928932188134524,TV애니메이션,명랑/코믹
66656000,슈뻘맨TV ,0.2928932188134524,TV애니메이션,기타
66656000,낭만닥터 김사부 ,0.6464466094067263,TV드라마,기타
66656000,흔한남매와 안 흔한 친구들 2 ,0.2928932188134524,TV애니메이션,기타
66656000,빨간토마토 극장 시즌1 ,0.2928932188134524,TV애니메이션,기타
66656000,흔한남매와 안 흔한 친구들 ,0.2928932188134524,TV애니메이션,기타
66656000,낭만닥터 김사부2 ,0.75,TV드라마,기타
66656000,신도라에몽 20기 ,0.2928932188134524,TV애니메이션,명랑/코믹
66656000,"원픽은, 흔한남매2 ",0.2928932188134524,TV애니메이션,명랑/코믹
66656000,신도라에몽 14기 ,0.2928932188134524,TV애니메이션,명랑/코믹
66656000,신도라에몽 15기 ,0.2928932188134524,TV애니메이션,명랑/코믹
66656000,뿌리깊은나무 ,0.984375,TV드라마,기타
66656000,흔한남매의 안흔한일기 3 ,0.2928932188134524,TV애니메이션,기타
66656000,낭만닥터 김사부3 ,0.14174107142857142,TV드라마,기타
66656000,신도라에몽1기 ,0.2928932188134524,TV애니메이션,명랑/코믹
66656000,신도라에몽 스페셜 2기 ,0.2928932188134524,TV애니메이션,명랑/코믹
66660000,짱구는 못말려: 동물소환 닌자,0.5,영화,애니메이션
66667000,범죄도시3,0.2928932188134524,영화,액션/어드벤쳐
66676000,엄지 아가씨,0.2928932188134524,키즈,기타
66676000,장화 신은 고양이,0.2928932188134524,키즈,기타
66705000,쿠툴룬: 전쟁의 여신,0.2928932188134524,영화,액션/어드벤쳐
66705000,스페셜포스: 비상계엄,0.2928932188134524,영화,액션/어드벤쳐
66705000,천룡팔부: 상아전,0.2928932188134524,영화,액션/어드벤쳐
66705000,귀공자,0.2928932188134524,영화,액션/어드벤쳐
66705000,일본패망하루전,0.2928932188134524,영화,드라마
66705000,킹 오브 몬스터,0.2928932188134524,영화,액션/어드벤쳐
66705000,택천기 ,0.8089648058370457,TV드라마,외화 시리즈
66705000,황비홍 vs 소걸아,0.2928932188134524,영화,액션/어드벤쳐
66705000,포청천 포공기안 ,0.99951171875,TV드라마,외화 시리즈
66705000,황실수사대,0.2928932188134524,영화,무협
66705000,피의 저격수,0.2928932188134524,영화,드라마
66705000,형사 Duelist,0.2928932188134524,영화,액션/어드벤쳐
66705000,범죄도시3,0.2928932188134524,영화,액션/어드벤쳐
66705000,공룡대전쟁,0.2928932188134524,영화,액션/어드벤쳐
66705000,신용문객잔2 : 대막강호,0.2928932188134524,영화,액션/어드벤쳐
66705000,대막신룡: 천 년의 신화,0.2928932188134524,영화,액션/어드벤쳐
66705000,신천녀유혼2:원령대전,0.2928932188134524,영화,SF/환타지
66705000,신천녀유혼: 인과연,0.2928932188134524,영화,SF/환타지
66705000,어요지: 물속의괴물,0.2928932188134524,영화,무협
66705000,소년강호 ,0.3292893218813453,TV드라마,외화 시리즈
66705000,첩혈강호,0.2928932188134524,영화,무협
66705000,쥬라기 워,0.5,영화,액션/어드벤쳐
66705000,봉신방,0.2928932188134524,영화,액션/어드벤쳐
66705000,에어리언 몬스터,0.2928932188134524,영화,공포/스릴러
66705000,일급 살수,0.2928932188134524,영화,액션/어드벤쳐
66705000,명장,0.5,영화,액션/어드벤쳐
66705000,반지제왕:유령무사,0.2928932188134524,영화,액션/어드벤쳐
66705000,정복자 윌리엄,0.2928932188134524,영화,액션/어드벤쳐
66705000,메가로돈: 라이징어택,0.2928932188134524,영화,액션/어드벤쳐
66705000,천기검,0.2928932188134524,영화,무협
66705000,로스트리전 로마군단의 반란,0.2928932188134524,영화,액션/어드벤쳐
66705000,적인걸: 태자 납치사건,0.2928932188134524,영화,드라마
66705000,오공,0.2928932188134524,영화,액션/어드벤쳐
66705000,봉신연의,0.2928932188134524,영화,액션/어드벤쳐
66705000,구소한야난   너의 온도 ,0.028571274434382586,TV드라마,외화 시리즈
66705000,울프 앤 라이언: 위대한 우정,0.2928932188134524,영화,액션/어드벤쳐
66705000,독고천하 ,0.25,TV드라마,외화 시리즈
66705000,재전강호,0.2928932188134524,영화,액션/어드벤쳐
66705000,연희공략: 건륭황제의여인 ,0.9999999996707277,TV드라마,외화 시리즈
66705000,용문비검,0.2928932188134524,영화,액션/어드벤쳐
66705000,용주전기 무간도 ,0.951218870740647,TV드라마,외화 시리즈
66743000,리볼버,0.2928932188134524,영화,드라마
66744000,꼬리에꼬리를무는그날이야기 ,0.3333333263088586,TV 시사/교양,기타
66744000,인간극장 ,0.33333333157721456,TV 시사/교양,기타
66744000,후궁 제왕의첩,0.2928932188134524,영화,멜로
66744000,그것이알고싶다 ,0.16655157767233292,TV 시사/교양,기타
66792000,심야괴담회 ,0.9999946052033906,TV 연예/오락,기타
66809000,현장법사 서유기의 시작,0.2928932188134524,영화,액션/어드벤쳐
66809000,2067,0.2928932188134524,영화,SF/환타지
66809000,허트로커,0.2928932188134524,영화,액션/어드벤쳐
66809000,드론 미래전쟁,0.2928932188134524,영화,액션/어드벤쳐
66809000,무신 : 용의 귀환,0.2928932188134524,영화,액션/어드벤쳐
66809000,스텝업 브레이킹쓰루,0.2928932188134524,영화,드라마
66809000,여곡성,0.2928932188134524,영화,공포/스릴러
66809000,탈명검: 풍운재기,0.2928932188134524,영화,액션/어드벤쳐
66809000,웨이트: 감각에 눈 뜰때,0.2928932188134524,영화,멜로
66809000,존 윅 3: 파라벨룸,0.5,영화,액션/어드벤쳐
66809000,존 윅4,0.2928932188134524,영화,액션/어드벤쳐
66809000,러브 포 세일,0.2928932188134524,영화,드라마
66809000,사일런싱,0.2928932188134524,영화,공포/스릴러
66809000,애쉬 래드 2: 황금성을 찾아서,0.2928932188134524,영화,SF/환타지
66809000,메가 크로커다일,0.2928932188134524,영화,액션/어드벤쳐
66809000,특종병기 전랑,0.2928932188134524,영화,액션/어드벤쳐
66819000,멋쟁이 뭉치,0.2928932188134524,키즈,기타
66819000,모두 모두 잘자요,0.2928932188134524,키즈,기타
66819000,"앗, 적이 나타났어!",0.2928932188134524,키즈,기타
66819000,열려라 거울 나라,0.2928932188134524,키즈,기타
66819000,엄마 손난로,0.2928932188134524,키즈,기타
66819000,몬스터 버릇 학교로 오세요,0.2928932188134524,키즈,기타
66819000,오! 감각은 신기해,0.2928932188134524,키즈,기타
66819000,밥 먹자,0.2928932188134524,키즈,기타
66819000,베이비버스 인기동요 시즌4 ,0.375,키즈,기타
66819000,야호의 동물 친구는 누구일까?,0.2928932188134524,키즈,기타
66819000,오늘은 무슨 달?,0.2928932188134524,키즈,기타
66819000,우리는 해님반,0.5,키즈,기타
66819000,엄마는 내 마음도 몰라요,0.2928932188134524,키즈,기타
66819000,빠이빠이 우리집,0.2928932188134524,키즈,기타
66819000,안녕? 우리 몸,0.2928932188134524,키즈,기타
66819000,구둣방 할아버지와 꼬마 요정,0.2928932188134524,키즈,기타
66819000,라푼젤,0.2928932188134524,키즈,기타
66819000,백설 공주,0.2928932188134524,키즈,기타
66819000,신데렐라,0.2928932188134524,키즈,기타
66819000,아기 돼지 삼 형제,0.2928932188134524,키즈,기타
66819000,엄지 아가씨,0.2928932188134524,키즈,기타
66819000,우락부락 염소 삼 형제,0.2928932188134524,키즈,기타
66819000,뽀로로를 뚫고 나온 영어 ,0.2928932188134524,키즈,기타
66819000,우리 집에는 사자가 있어,0.5,키즈,기타
66819000,잠자는 숲속의 공주,0.2928932188134524,키즈,기타
66819000,손 잡고 한 바퀴,0.2928932188134524,키즈,기타
66819000,"쇼펭, 같이 놀자",0.2928932188134524,키즈,기타
66819000,장화 신은 고양이,0.2928932188134524,키즈,기타
66819000,잭과 콩나무,0.2928932188134524,키즈,기타
66819000,수리수리 구리구리 팡팡!,0.2928932188134524,키즈,기타
66819000,삐리리리 나는 로봇,0.2928932188134524,키즈,기타
66819000,잎은 참 좋아,0.2928932188134524,키즈,기타
66819000,그림자랑 놀아요,0.2928932188134524,키즈,기타
66819000,늑대와 일곱 마리 아기 염소,0.2928932188134524,키즈,기타
66819000,Who stole the Cookies from the Cookie Jar?,0.2928932188134524,키즈,학습
66819000,걱정이 팡!팡!팡!,0.2928932188134524,키즈,기타
66819000,꽃비 내린 날,0.5,키즈,기타
66819000,나는 공룡이 될 거야,0.2928932188134524,키즈,기타
66819000,"나는, 나는 삐야",0.2928932188134524,키즈,기타
66819000,나혼자 잘거야,0.2928932188134524,키즈,기타
66819000,내거야!,0.2928932188134524,키즈,기타
66819000,다람이의 첫 겨울,0.2928932188134524,키즈,기타
66819000,힘이 사라진다면?,0.2928932188134524,키즈,기타
66819000,호그의 땅속 탐험,0.2928932188134524,키즈,기타
66819000,행복한 왕자,0.2928932188134524,키즈,기타
66819000,다르면 좀 어때?,0.2928932188134524,키즈,기타
66819000,먼지 괴물이 찾아왔어요,0.2928932188134524,키즈,기타
66819000,룰루룰루,0.2928932188134524,키즈,기타
66819000,할아버지의 사과 나무,0.2928932188134524,키즈,기타
66819000,한밤중에 눈사람들은 무얼 할까요?,0.5,키즈,기타
66819000,재활용 음악회에 오세요,0.2928932188134524,키즈,기타
66819000,조금씩 천천히,0.2928932188134524,키즈,기타
66819000,좋아하면 다 예뻐!,0.2928932188134524,키즈,기타
